Student_ID,Age,Gender,Ethnicity,Socioeconomic_Status,Parental_Education_Level,Disability_Status,GPA,Past_Academic_Performance,Current_Semester_Performance,Courses_Failed,Credits_Completed,Study_Hours_per_Week,Attendance_Rate,Number_of_Late_Submissions,Class_Participation_Score,Online_Learning_Hours,Library_Usage_Hours,Disciplinary_Actions,Social_Engagement_Score,Mental_Health_Score,Extracurricular_Activities,Dropout_Risk
897,20,Male,Black,Low,Bachelor’s,0,1.52,Average,90,1,30,27,62.29191688402588,4,2.4609413609544406,13.13462412446924,12.984563809222655,0,2.326244460093747,8.135231812896198,0,0
898,20,Female,White,Medium,Bachelor’s,1,2.8,Below Average,95,3,109,15,93.3394299075121,9,5.774094482938173,2.9340115166731984,2.2624415649154295,2,6.2649313183520485,4.922442201876632,0,0
899,22,Female,White,High,Bachelor’s,0,1.59,Average,83,3,62,35,71.81378278197832,6,4.178218528371196,16.81849789179703,0.19286301175462484,0,9.212151001062855,2.1872319256965063,0,0
900,22,Female,Hispanic,Medium,PhD,0,2.92,Average,86,1,96,10,52.210537196785026,2,1.6580623603029232,2.924429769210546,1.649688536481257,2,1.832933635594216,4.062593857776621,3,0
901,19,Female,Hispanic,Low,Bachelor’s,0,3.8,Below Average,69,3,111,15,62.230633503476255,1,1.539879902774568,17.82687209760047,5.4548867149741005,2,8.030193822993665,5.628119345677477,2,0
902,29,Female,Asian,Low,Bachelor’s,0,3.92,Average,57,1,85,17,88.27741770496579,4,7.074619902218547,8.99042345191406,8.702578049869556,1,4.7660718148748416,8.668465154605073,3,0
903,27,Male,White,Medium,High School,0,2.85,Above Average,56,0,98,16,53.456666790874465,2,9.746718955162564,10.996105187453896,2.8951820097883885,2,7.995125039620917,6.775689288026575,0,0
904,23,Male,Black,Medium,Bachelor’s,1,2.65,Above Average,55,1,63,6,57.36822010774556,4,2.3309407086205636,17.931626719279773,12.029460075338559,1,5.0554114977329085,2.5842952097200067,0,0
905,22,Male,White,High,Bachelor’s,0,3.86,Below Average,60,4,66,39,84.71134080208523,8,7.731486008314899,5.99826096954134,11.29945680823623,0,3.7732777430221933,2.428324411225028,3,0
906,23,Male,Asian,Medium,High School,0,3.18,Above Average,93,4,29,21,94.63003948637703,9,0.876067024504652,3.63653992482303,10.437954248980489,1,6.967410002096508,4.711007940699902,2,0
907,18,Female,Hispanic,Medium,High School,0,1.66,Average,67,2,58,32,81.68660025288185,0,3.815759190521817,8.915032416389073,7.3120471247331595,1,9.006272945948973,1.6767356293158073,2,0
908,22,Male,Hispanic,Low,Bachelor’s,0,2.66,Average,91,3,115,32,61.114552691477726,3,5.06688152808257,4.887344570554135,5.47825432700978,0,3.2025173037018106,7.800194757554857,4,0
909,26,Female,Asian,Medium,Bachelor’s,0,2.1,Average,78,3,16,26,52.67068816247743,9,2.687469452897683,10.55687823080634,5.633799314472162,1,4.607481349943718,4.613084382733948,1,0
910,29,Male,Black,Low,Bachelor’s,0,2.67,Above Average,74,1,38,11,80.75632912751558,4,5.295784165142504,5.505157288886329,7.546058024335999,1,2.294006266965225,4.087213955032513,0,0
911,27,Male,Hispanic,High,High School,0,2.64,Average,70,3,57,19,52.3699288965582,1,8.826144276638544,17.289790711909138,1.1597203032398178,2,1.8340946361735078,5.581974991522922,2,0
912,19,Male,Other,Medium,Bachelor’s,1,2.96,Average,95,4,102,36,80.63610259708784,1,9.444379623549935,12.146491845154518,10.234581943005917,1,7.778901423921751,7.38061123386563,0,0
913,18,Male,Hispanic,Medium,High School,0,2.39,Average,52,0,22,15,61.278997208054754,0,1.0055695437304946,0.004813394858045328,5.272613160139531,2,2.006641166884424,6.124122500437469,1,0
914,27,Female,Other,Low,Bachelor’s,0,1.91,Average,67,1,12,28,95.23280312044147,7,2.718459339842023,16.109474693596496,3.371381669080329,1,7.933181713344499,8.221625035497883,0,0
915,28,Male,Asian,Low,High School,0,2.76,Below Average,73,3,11,7,73.7546334243681,1,9.79133917517725,6.604246734522919,4.174906057479584,0,4.292170518402645,6.664263074831057,2,0
916,26,Female,Asian,Medium,High School,0,3.58,Above Average,96,4,25,34,61.19692166548478,2,2.7041841040224366,6.404159683099142,2.7044142792932675,0,9.950487234077158,8.091732406674375,4,0
917,27,Male,Hispanic,Low,High School,0,3.16,Average,87,2,103,10,92.65726582792958,1,6.92707351143441,7.661256242689348,13.523521282916828,1,1.9734141819128925,7.271040462082074,3,0
918,26,Male,White,Medium,High School,0,2.35,Average,59,3,111,6,62.70176992237542,3,2.5345369387036465,12.605250561681613,2.5355627454382654,2,0.9297799251282601,2.7381055623736286,3,0
919,26,Male,Other,Low,High School,0,3.84,Below Average,76,0,15,18,65.32995382624378,0,3.5636559332103825,8.84121420788446,13.243891783422939,1,0.7543306960349561,1.4711900516721887,2,0
920,23,Female,Black,Medium,High School,0,3.78,Average,61,0,54,22,91.71389495277279,2,1.9127898789689746,12.572710931394049,8.58365093952677,2,8.354180047242007,9.130571204530433,2,0
921,25,Female,Hispanic,High,Bachelor’s,0,2.02,Below Average,56,3,80,35,65.4396014900298,4,8.563001936971451,2.9356144327158473,13.011764330832904,1,4.377763110583434,9.510905488438757,1,0
922,28,Male,Black,Medium,Bachelor’s,0,1.6,Below Average,66,3,14,17,70.50818846153187,9,8.82648763819504,19.403289290481716,7.110963253582682,0,0.03124349647371627,7.5423906696832494,0,0
923,18,Male,Hispanic,Medium,High School,0,3.35,Average,50,4,65,30,67.38328353794333,0,2.9691250791543156,14.592125741677277,13.914505792216104,0,8.74771362503336,7.517852404263541,1,0
924,27,Female,White,Low,Master’s,0,3.57,Average,99,3,80,16,55.82001589151879,3,8.2358982417063,5.004142143567661,3.1723611541252525,2,8.769210069103044,3.431323724446986,3,0
925,21,Male,White,Low,High School,0,3.92,Average,75,2,107,22,51.94479061234131,5,3.5824165003698405,14.483398161495519,8.320376292709119,1,8.06416674018791,5.881975379936495,0,0
926,18,Male,White,Medium,Bachelor’s,0,3.72,Below Average,64,4,41,13,86.22703370304907,3,0.990194228951583,11.500509125232787,1.887580357705037,2,2.483184830248425,9.930156973341475,1,0
927,25,Female,White,Medium,High School,0,3.0,Average,82,1,58,25,82.25685619678603,6,7.580763972920734,2.183779928070293,6.708304278035465,0,3.727527200671731,8.705292382630176,3,0
928,18,Female,Asian,Medium,High School,0,2.83,Below Average,86,2,22,28,64.11830337760286,6,5.964462488988447,3.5639285357625217,8.548555449702636,2,7.449262251954837,3.73954917296797,0,0
929,20,Male,Asian,Low,Bachelor’s,0,1.57,Above Average,96,4,39,38,64.77995624924392,5,2.743824436707504,0.8261628384292963,9.08512833259758,1,4.893531254075852,3.7094127912810135,4,1
930,21,Female,Other,Low,Bachelor’s,0,2.12,Average,80,4,34,12,97.25028915043407,8,2.52999740511847,16.184761433493623,5.482931953609187,2,1.5382657672355249,5.352195620332532,4,0
931,25,Female,Black,Low,Master’s,0,2.65,Average,84,0,94,37,99.38355636167461,1,9.756233704823213,11.0340950519047,1.1450346324967926,1,2.4279826452767237,4.64138799551006,1,0
932,23,Male,Hispanic,High,Bachelor’s,0,3.07,Average,50,4,69,27,73.67174516168467,9,8.625010408930914,6.334972973004238,9.829891070739789,1,9.725895367515573,4.340377416521572,2,0
933,27,Female,Hispanic,Low,PhD,0,2.89,Below Average,57,2,68,17,90.12258727407468,7,8.097983293737647,2.5268980405640007,7.326477906799167,0,1.5101311742710621,6.64274717925493,0,0
934,29,Female,Asian,Medium,High School,1,3.36,Above Average,61,3,94,18,86.83429379346828,7,1.2801770864166562,9.680917519207583,2.0531829995588535,1,7.260807566781885,1.103432226701838,1,0
935,24,Male,Hispanic,Low,High School,0,2.2,Below Average,68,2,37,18,64.86588547560234,9,7.551872742482605,10.505226934358776,14.038139541091494,1,4.78018306659539,7.870056724299491,2,0
936,25,Male,Asian,Medium,High School,0,2.91,Average,74,1,67,20,52.928135526023915,3,2.1454022120328653,14.038970019610106,14.335029932751649,1,7.486016595521598,7.6604769700820645,2,0
937,19,Male,Other,Medium,High School,0,1.72,Average,81,4,29,30,57.127812856747,5,9.773889432082408,19.398744208941828,12.849094197470535,2,6.611132411443931,8.47293112535231,0,0
938,27,Female,Black,High,Bachelor’s,0,2.53,Below Average,61,4,43,30,91.91470585003816,5,0.520891879622577,8.698910608147495,12.658024507763962,0,4.39167190554326,8.57305605976132,0,0
939,28,Male,Other,High,Bachelor’s,0,3.38,Above Average,62,4,14,5,86.56069099981406,4,3.5213848356024355,8.120684131887385,1.480069138020842,2,3.539108246830671,6.097597252844216,2,0
940,25,Female,White,Medium,High School,0,3.23,Average,77,4,91,36,83.2167422231139,0,4.286478407787152,7.39860009180245,14.901301643738517,2,7.543592543561255,8.020665420609616,3,0
941,20,Female,White,High,Master’s,0,3.98,Below Average,50,0,69,19,56.53244158483241,2,8.242029115622545,16.538478179337222,6.005710197955974,0,3.2314120625982645,5.431556129324673,1,0
942,24,Male,White,High,Master’s,0,2.19,Below Average,55,0,112,25,81.99653437252624,6,7.6622281800404615,3.1263444279847574,2.446816738006703,2,7.877714800885684,9.563768527764704,0,0
943,20,Female,Other,High,High School,0,2.75,Below Average,57,3,52,22,88.60761657465576,7,3.749921449465896,6.876258072701789,12.181525923258317,2,6.7984306633245195,2.7162867680869125,2,0
944,24,Male,Hispanic,High,High School,0,2.32,Above Average,53,4,66,34,93.03008749301452,1,5.655602934580408,14.499416097507819,3.3859615269458674,1,5.776691702331689,9.240553828665094,3,0
945,28,Female,Black,Low,High School,0,2.6,Average,54,1,66,17,50.66156395968091,2,8.355951636077304,0.3138987068489296,7.892629810043872,2,3.6880088490229737,3.326773251409508,4,0
946,29,Female,White,Medium,High School,0,3.64,Below Average,74,3,84,28,84.22375509392388,3,0.18199592151052713,5.787614472113893,1.920240978051545,0,2.0508135776637495,1.9245103631816682,2,0
947,19,Male,White,Low,High School,0,3.21,Below Average,71,4,63,34,50.95488278016022,4,8.021780995244722,12.828943255094195,7.119685849138327,2,7.104198012406639,4.951940026662706,3,0
948,27,Male,White,Low,Bachelor’s,1,3.71,Average,77,0,90,6,85.34364227717192,2,9.468960253420422,3.719041960016094,8.372122401044134,1,0.9134922717058092,6.534255181744534,4,0
949,23,Male,Black,High,High School,1,2.01,Average,88,1,54,23,81.78106823660025,4,0.3206452148417116,6.054211382485423,6.68885939927014,2,9.705422561557597,3.0789088587995703,3,0
950,20,Male,White,Medium,High School,0,3.68,Average,72,3,95,29,57.41739314594862,7,0.4558098707818259,9.720901489664584,1.042302371289795,0,9.787479146154874,6.002166170298681,0,0
951,20,Male,Black,Medium,PhD,0,1.65,Average,53,1,46,18,88.30608756725651,7,3.4451400556602008,8.440471319393744,7.27408545874145,1,1.3022261595813867,8.271040212410544,2,0
952,26,Male,White,High,Bachelor’s,0,3.72,Below Average,53,4,93,10,53.41738090948456,1,0.8776956376767453,2.120543799107577,7.034142651612237,2,1.0393532297230224,3.3137646922335047,4,0
953,24,Other,Other,High,Master’s,1,2.32,Average,96,2,57,16,91.31993868723167,5,4.792760802938883,18.76470644511265,3.9243041593601076,0,4.1271672708303,6.2229002132278275,3,0
954,22,Male,Other,High,High School,0,2.29,Above Average,70,1,63,24,63.09646224241145,3,7.2871068508977865,0.8858544116418554,13.824023994861548,0,9.636832722605021,4.053813365737723,4,0
955,29,Male,Black,Low,High School,0,2.78,Below Average,86,1,57,27,84.44259311503325,8,5.668992350318177,14.99485512845636,6.266884990473842,2,4.003108992311129,5.767916207774322,1,0
956,27,Female,Other,Low,Bachelor’s,0,3.85,Average,90,0,119,34,96.18446705109352,9,1.9643190907274033,1.4284554218231493,12.961736942945777,2,3.6380210843233485,7.002271176174725,2,0
957,24,Male,Black,Medium,High School,0,1.62,Average,51,4,15,34,66.99135123367245,1,6.548113000303577,9.345916060501587,1.6449574445016286,1,7.035850589987712,4.153803146344831,0,0
958,26,Other,Other,Low,High School,0,2.38,Average,56,1,43,34,75.14470389702096,7,6.848544791789158,3.5082258331082206,4.783159263092721,2,1.7873123659522705,9.950345942069205,4,0
959,18,Female,Other,Low,Bachelor’s,0,3.64,Below Average,98,4,72,34,73.15590169752252,0,9.324459556850147,2.8219559285785056,2.6449628065206006,1,3.6332348357375146,6.073976785866767,3,0
960,24,Female,Black,Medium,Bachelor’s,0,2.49,Above Average,65,0,87,38,57.88056745314341,5,1.4679689737704904,2.5179595308345015,6.126161817722887,2,2.913074462744878,8.420154031836448,4,0
961,23,Male,Hispanic,Medium,Bachelor’s,0,2.0,Average,66,4,57,20,79.51560052453809,9,6.923361649097234,9.055732733906847,1.674550307563179,0,6.015346226306262,7.52621700619712,3,0
962,27,Male,Other,Medium,Bachelor’s,0,2.56,Average,69,0,32,28,87.1500959260474,0,9.114272188531475,10.309698187745846,6.615522087684307,0,1.6275288621416384,8.67524782332653,4,0
963,29,Male,White,Medium,Bachelor’s,0,2.46,Average,72,0,93,18,95.84374144619096,1,5.015641533206342,2.6676898708567975,5.308061151723545,0,5.487012556062362,2.5642085908471115,0,0
964,26,Female,Hispanic,Medium,High School,0,3.79,Below Average,83,3,22,30,92.54013008247564,2,3.617996798630564,19.58791460532479,3.349725709110078,0,8.57546589936845,3.0029833875490386,0,0
965,18,Male,Black,Low,High School,0,3.4,Below Average,60,4,56,12,75.50096898640159,8,1.7074949422115826,5.155317737244463,9.632691179254726,1,5.141705467076019,5.3867006010126115,2,0
966,21,Male,Hispanic,Low,High School,0,2.76,Average,83,2,53,18,85.95085772559673,4,8.667868864897576,9.176826792055664,14.26367232221748,0,6.834966170980852,8.67095808836898,0,0
967,26,Other,Asian,Medium,High School,0,3.97,Below Average,82,3,114,35,90.03917066869464,9,3.9424637484059444,4.3253911520381605,3.106702103243803,1,0.7524801767793288,2.7784592325177284,4,0
968,21,Male,Asian,Medium,PhD,0,2.66,Average,75,0,41,6,74.67443568691743,9,9.248824432676923,9.878452908990912,10.676862598476756,1,4.49005579247043,9.739592488965686,4,0
969,27,Male,Other,Medium,Bachelor’s,1,1.65,Average,51,2,35,8,55.77137803521339,1,8.477582981307762,15.12033164930364,11.135713338851144,1,0.9489316743585197,2.1484207748362727,0,0
970,20,Male,Other,Low,Bachelor’s,0,2.16,Average,72,1,62,5,71.89653819236854,9,3.7663985179719575,10.422040285889905,7.471807746387936,2,5.994616757866568,2.575701506624572,1,0
971,26,Other,White,High,High School,0,2.59,Average,90,1,23,24,92.12390191007825,4,5.739143089462625,5.712977414361104,13.465025191508506,1,2.810543711738185,2.505104050294679,4,0
972,19,Male,Hispanic,Medium,High School,0,1.89,Average,71,3,61,18,79.83207026968675,4,0.27174036293921455,4.9679321746787615,14.495850990972603,2,2.8726583099174796,6.274053577311576,2,0
973,21,Female,Asian,Medium,High School,1,3.87,Below Average,83,2,45,29,86.22291885046695,0,2.632214028671347,15.178688124541068,5.433696780807741,1,0.7676673714498072,9.257869734369724,1,0
974,23,Female,Other,Medium,High School,0,3.42,Average,64,4,17,29,59.26340110762938,2,7.102728485692497,2.3647635145252655,9.765499470047812,2,3.102378614407344,3.296002484497945,0,0
975,19,Male,Hispanic,High,High School,0,2.17,Average,59,2,49,7,98.21688841055028,4,6.779109458462668,7.399329888117389,9.933189268501684,2,5.066771771070973,5.977331681127053,3,0
976,25,Female,Other,Medium,Bachelor’s,0,2.98,Average,64,3,95,9,70.20402647466547,8,3.5336945954175105,3.029654333077707,6.054532893787568,0,5.846601031717614,2.5819525904271465,4,0
977,25,Male,Other,Medium,Bachelor’s,0,3.3,Below Average,91,4,31,30,82.68177613588645,9,8.086080319094565,5.159516585889639,4.751866117419213,1,0.666655512758233,6.680232065870187,3,0
978,18,Male,Asian,High,Bachelor’s,0,3.85,Average,78,4,25,8,50.943612729530265,0,2.358360518998711,3.053664649699044,14.006162973417203,2,6.514591857160702,2.1092170256156058,2,0
979,29,Female,Asian,Medium,Bachelor’s,0,3.7,Below Average,72,1,100,11,56.36596311276457,7,4.612705331522716,17.735450170848534,11.84972323969013,0,4.888757607534946,5.421796907614281,1,0
980,20,Female,Other,Medium,Master’s,0,2.79,Below Average,66,2,69,34,89.10171349424596,0,4.725306353109008,14.638083980260637,1.716968489618162,1,5.369080079142348,6.896636323091807,3,0
981,27,Female,Black,Medium,High School,0,3.44,Below Average,58,4,69,34,98.39847227601274,8,3.4081676887001713,11.218544920885227,1.7982610737733051,0,8.327966737677947,6.212151250799592,2,0
982,26,Female,Other,Medium,High School,0,2.91,Above Average,99,3,19,23,66.0027677527739,5,9.546661011251672,4.488504449910662,13.838141532792399,2,3.4222644530486654,2.2600043443066826,3,0
983,22,Male,Other,Low,High School,0,2.88,Below Average,85,1,34,39,51.85903674706324,0,6.966840335151013,10.204536543983897,1.2211464754038666,0,1.740511113650347,2.452360343633464,3,0
984,23,Male,White,Medium,Bachelor’s,0,1.79,Below Average,58,4,40,37,68.04333009900688,7,5.3919933532730155,10.416664128951448,10.326320193647488,0,5.518101757069541,7.042519043424894,2,0
985,21,Male,White,High,PhD,0,1.82,Below Average,65,2,30,37,50.87340651395013,4,5.1051509338864856,11.808074513078124,3.4013737041661756,1,9.450219175352387,8.280183664807986,4,0
986,27,Male,White,High,High School,0,2.82,Below Average,85,1,100,18,59.618654613123454,6,1.5929609247109655,1.201703144454629,0.52778014112428,2,5.178696191811312,9.172669622766318,3,0
987,19,Male,Black,Medium,Master’s,0,2.17,Average,97,2,90,14,87.62360075268691,6,3.7218689706809824,19.458039423934125,0.894563191201353,1,8.319121741195065,8.322503638115052,2,0
988,28,Male,Black,Medium,Master’s,0,1.55,Below Average,82,2,42,32,96.8544199053248,6,6.727733147291074,9.308779412006462,5.602831555193431,1,7.570320544610331,9.765314909984752,3,0
989,25,Male,Other,Low,High School,0,3.31,Below Average,80,2,40,18,54.37245421844433,5,9.245702196867336,18.530635481982067,1.1638267753404703,0,5.183307870098314,4.6742662374862185,4,0
990,28,Male,White,High,High School,1,1.58,Average,55,1,115,20,77.89503894052547,7,8.164640593918385,0.19616229427952714,8.94958799900181,2,6.475547776534225,3.980491787998309,2,0
991,23,Female,Black,High,Bachelor’s,0,2.99,Average,59,4,99,25,62.694042306201595,8,3.0038980395997115,4.951167912706178,9.708817670611134,1,4.066801840966585,1.253656471106052,3,0
992,22,Female,Asian,Medium,PhD,0,2.85,Average,65,0,30,32,56.95295628969647,1,4.339566256899333,2.0799114062667123,5.602028579745734,2,5.306286890971937,5.049062703892841,0,0
993,26,Male,Other,High,High School,0,3.92,Average,53,4,45,37,60.949011494577874,6,0.8291752071279457,15.392323547095433,11.143171135775262,1,5.072857552906347,6.862343971719093,4,0
994,18,Female,Hispanic,Medium,Bachelor’s,0,2.71,Below Average,71,1,74,10,78.88815337488538,1,1.0217232303558077,6.402500991894224,7.350637802543659,0,7.09110362957773,8.33867777190228,3,0
995,22,Female,Other,Medium,High School,0,1.66,Average,62,0,13,19,53.25672507219805,5,4.702303869987151,16.809850168314938,6.453427551031231,1,4.099813193562827,3.407098444969333,1,0
